date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:28	88018/88018	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:30%20GMT	https://preview.colorlib.com/theme/abcbook/index.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/index.html	(from )
15:38:28	40/40	---MCZ	200	added ('OK')	text/plain	etag:W/%22e-5c01b2e3a6ac3-br%22	https://preview.colorlib.com/robots.txt		(from )
15:38:28	1791/1791	---M--	200	added ('OK')	image/png	etag:%226ff-5baaa1b978b6a%22	https://preview.colorlib.com/theme/abcbook/assets/img/icon/favicon.png	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/icon/favicon.png	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:29	25678/25678	---M-Z	200	added ('OK')	text/css	etag:%22644e-5c1f9a275f601-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/bootstrap.min.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/bootstrap.min.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:29	183/183	---M-Z	200	added ('OK')	text/css	etag:%22b7-5c1f9a27605a1-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/owl.carousel.min.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/owl.carousel.min.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:29	2506/2506	---M-Z	200	added ('OK')	text/css	etag:%229ca-5c220ad537a1e-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/slicknav.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/slicknav.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:30	34524/34524	---M-Z	200	added ('OK')	text/css	etag:%2286dc-5c1f9a275f601-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/animate.min.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/animate.min.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:30	6344/6344	---M-Z	200	added ('OK')	text/css	etag:%2218c8-5c1f9a27605a1-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/price_rangs.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/price_rangs.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:30	4213/4213	---M-Z	200	added ('OK')	text/css	etag:%221075-5c1f9a27605a1-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/magnific-popup.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/magnific-popup.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:31	2681/2681	---M-Z	200	added ('OK')	text/css	etag:%22a79-5c1f9a275f601-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:32	1098/1098	---M-Z	200	added ('OK')	text/css	etag:%2244a-5c1f9a27605a1-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/themify-icons.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/themify-icons.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:32	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-5c1f9a27605a1-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/slick.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/slick.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:32	3881/3881	---M-Z	200	added ('OK')	text/css	etag:%22f29-5c1f9a27605a1-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/nice-select.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/nice-select.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:33	91551/91551	---M-Z	200	added ('OK')	text/css	etag:%221659f-5c1f9a27605a1-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/css/style.css	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/css/style.css	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:33	3490/3490	---M--	200	added ('OK')	image/png	etag:%22da2-5baaa1b0fae8a%22	https://preview.colorlib.com/theme/abcbook/assets/img/logo/logo.png	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/logo/logo.png	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:33	20533/20533	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:39%20GMT	https://preview.colorlib.com/theme/abcbook/cart.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/cart.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:34	819/819	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22333-5baaa1b6753cc%22	https://preview.colorlib.com/theme/abcbook/assets/img/icon/cart.svg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/icon/cart.svg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:34	4934/4934	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:35%20GMT	https://preview.colorlib.com/theme/abcbook/login.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/login.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:34	45443/45443	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:40%20GMT	https://preview.colorlib.com/theme/abcbook/categories.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/categories.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:35	16819/16819	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:31%20GMT	https://preview.colorlib.com/theme/abcbook/about.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/about.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:35	23449/23449	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:37%20GMT	https://preview.colorlib.com/theme/abcbook/checkout.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/checkout.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:35	26379/26379	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:35%20GMT	https://preview.colorlib.com/theme/abcbook/book-details.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/book-details.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:36	23357/23357	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:34%20GMT	https://preview.colorlib.com/theme/abcbook/blog_details.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/blog_details.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:36	42278/42278	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:37%20GMT	https://preview.colorlib.com/theme/abcbook/elements.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/elements.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:37	30843/30843	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:30%20GMT	https://preview.colorlib.com/theme/abcbook/blog.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/blog.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:37	47776/47776	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2012:04:32%20GMT	https://preview.colorlib.com/theme/abcbook/contact.html	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/contact.html	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:37	31028/31028	---M--	200	added ('OK')	image/jpeg	etag:%227934-5baaa187bb73a%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling1.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling1.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:38	22046/22046	---M--	200	added ('OK')	image/jpeg	etag:%22561e-5baaa18a3c11e%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling2.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling2.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:38	30214/30214	---M--	200	added ('OK')	image/jpeg	etag:%227606-5baaa18a8261b%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling3.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling3.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:39	27730/27730	---M--	200	added ('OK')	image/jpeg	etag:%226c52-5baaa185ff1ee%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling4.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling4.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:39	26144/26144	---M--	200	added ('OK')	image/jpeg	etag:%226620-5baaa184cf69b%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling5.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling5.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:39	27224/27224	---M--	200	added ('OK')	image/jpeg	etag:%226a58-5baaa183a87e8%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling6.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling6.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:40	52731/52731	---M--	200	added ('OK')	image/jpeg	etag:%22cdfb-5baaa188f4ecd%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best-books1.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best-books1.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:40	785/785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Jun%202025%2008:38:41%20GMT	https://preview.colorlib.com/theme/abcbook/assets/img/icon/logo.svg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/icon/logo.svg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:41	69037/69037	---M--	200	added ('OK')	image/jpeg	etag:%2210dad-5baaa1810e7c6%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/ad.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/ad.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:41	26261/26261	---M--	200	added ('OK')	image/jpeg	etag:%226695-5baaa18447ac1%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling7.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling7.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:41	27103/27103	---M--	200	added ('OK')	image/jpeg	etag:%2269df-5baaa18288695%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling8.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling8.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:38:42	18506/18506	---M--	200	added ('OK')	image/jpeg	etag:%22484a-5baaa180aae0a%22	https://preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling9.jpg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/gallery/best_selling9.jpg	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:40:50	3490/3490	---M--	200	added ('OK')	image/png	etag:%22da2-5baaa1b0fbe2a%22	https://preview.colorlib.com/theme/abcbook/assets/img/logo/logo2_footer.png	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/img/logo/logo2_footer.png	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:31	8636/8636	---M-Z	200	added ('OK')	application/javascript	etag:%2221bc-5baaa16ba9017-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/vendor/modernizr-3.5.0.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/vendor/modernizr-3.5.0.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:31	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:%2217b8b-5baaa16c916cc-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/vendor/jquery-1.12.4.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/vendor/jquery-1.12.4.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:32	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:%224af4-5baa9eaa96053-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/popper.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/popper.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:32	62411/62411	---M-Z	200	added ('OK')	application/javascript	etag:%22f3cb-5baa9ea9115a5-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/bootstrap.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/bootstrap.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:32	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:%22a70e-5baa9ea77f037-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/owl.carousel.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/owl.carousel.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:33	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:%22a76f-5baa9eaada610-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/slick.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/slick.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:33	8415/8415	---M-Z	200	added ('OK')	application/javascript	etag:%2220df-5baa9ea18f7fd-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/jquery.slicknav.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/jquery.slicknav.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:33	8415/8415	---M-Z	200	added ('OK')	application/javascript	etag:%2220df-5baa9ea36a1a7-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/wow.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/wow.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:34	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5baa9ea30f48b-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/jquery.magnific-popup.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/jquery.magnific-popup.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:34	2942/2942	---M-Z	200	added ('OK')	application/javascript	etag:%22b7e-5baa9ea107c23-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/jquery.nice-select.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/jquery.nice-select.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:34	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5baa9eac03402-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/jquery.counterup.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/jquery.counterup.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:35	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-5baa9ea49105a-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/waypoints.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/waypoints.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:35	85536/85536	---M-Z	200	added ('OK')	application/javascript	etag:%2214e20-5baa9ea4ba098-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/price_rangs.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/price_rangs.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:35	3108/3108	---M-Z	200	added ('OK')	application/javascript	etag:%22c24-5baa9ea9a3d5e-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/contact.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/contact.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:36	41095/41095	---M-Z	200	added ('OK')	application/javascript	etag:%22a087-5baa9eabd26c4-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/jquery.form.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/jquery.form.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:36	21068/21068	---M-Z	200	added ('OK')	application/javascript	etag:%22524c-5baa9ea0698eb-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/jquery.validate.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/jquery.validate.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:36	1230/1230	---M-Z	200	added ('OK')	application/javascript	etag:%224ce-5baa9e9faa273-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/mail-script.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/mail-script.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:37	4820/4820	---M-Z	200	added ('OK')	application/javascript	etag:%2212d4-5baa9ea884bab-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/jquery.ajaxchimp.min.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/jquery.ajaxchimp.min.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:37	760/760	---M-Z	200	added ('OK')	application/javascript	etag:%222f8-5baa9ea2461d5-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/plugins.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/plugins.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:37	7651/7651	---M-Z	200	added ('OK')	application/javascript	etag:%221de3-5baa9ea708d9d-gzip%22	https://preview.colorlib.com/theme/abcbook/assets/js/main.js	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/js/main.js	(from https://preview.colorlib.com/theme/abcbook/index.html)
15:41:38	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220dde-5baa9ecdbcf16-br%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.eot	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.eot	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:38	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220dde-5baa9ecdbcf16-br%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.eot?	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400d41d.eot	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:38	77400/77400	---M--	200	added ('OK')	font/woff2	etag:%2212e58-5baa9ed5ae1f8%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.woff2	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.woff2	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:39	90672/90672	---M--	200	added ('OK')	font/woff	etag:%2216230-5baa9ed736b26%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.woff	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.woff	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:40	134316/134316	---MCZ	200	added ('OK')	font/ttf	etag:W/%2220cac-5baa9ed828e1b%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.ttf	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.ttf	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:40	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5baa9ed9b84a9-br%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.eot	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.eot	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:40	730302/730302	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b24be-5baa9ecc19069%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.svg	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-brands-400.svg	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:40	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5baa9ed9b84a9-br%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.eot?	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400d41d.eot	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:41	13600/13600	---M--	200	added ('OK')	font/woff2	etag:%223520-5baa9ec749981%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.woff2	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.woff2	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:41	16780/16780	---M--	200	added ('OK')	font/woff	etag:%22418c-5baa9ecd0b35e%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.woff	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.woff	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
15:41:41	34052/34052	---MCZ	200	added ('OK')	font/ttf	etag:W/%228504-5baa9ed37ba12%22	https://preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.ttf	D:/xampp/htdocs/testcrawl1/temp/preview.colorlib.com/theme/abcbook/assets/fonts/fa-regular-400.ttf	(from https://preview.colorlib.com/theme/abcbook/assets/css/fontawesome-all.min.css)
